,created_at,product_code,customer_code,status,tipo,nome_tipo
564,2023-05-11 13:01:34,125866831,56762162,NORMAL,7,Capivara
568,2023-05-11 13:02:56,135037291,57720792,NORMAL,7,Capivara
569,2023-05-11 13:01:47,103757566,46729674,NORMAL,7,Capivara
575,2023-05-11 13:01:34,125866781,56762144,NORMAL,7,Capivara
583,2023-05-11 13:01:35,130009298,1775814,NORMAL,7,Capivara
593,2023-05-11 13:02:56,81399052,33780288,NORMAL,7,Capivara
594,2023-05-11 13:01:47,85324954,3275566,NORMAL,7,Capivara
621,2023-05-11 13:01:47,72970140,2672963,NORMAL,7,Capivara
636,2023-05-11 13:01:47,103797489,46775112,NORMAL,7,Capivara
639,2023-05-11 13:01:47,103762244,46735518,NORMAL,7,Capivara
652,2023-05-11 13:01:34,125861990,56761319,NORMAL,7,Capivara
656,2023-05-11 13:02:55,101658941,36799707,NORMAL,7,Capivara
657,2023-05-11 13:02:55,101658941,36799707,NORMAL,7,Capivara
658,2023-05-11 13:02:55,101658941,36799707,NORMAL,7,Capivara
660,2023-05-11 13:02:55,101658941,36799707,NORMAL,7,Capivara
663,2023-05-11 13:01:47,103759619,46732334,NORMAL,7,Capivara
670,2023-05-11 13:01:48,55771326,14732377,NORMAL,7,Capivara
678,2023-05-11 13:01:48,53809225,13779947,NORMAL,7,Capivara
679,2023-05-11 16:15:04,128230943,55778645,NORMAL,7,Capivara
683,2023-05-11 13:02:55,130331334,34739303,NORMAL,7,Capivara
684,2023-05-11 13:02:55,130331334,34739303,NORMAL,7,Capivara
685,2023-05-11 13:02:55,130331334,34739303,NORMAL,7,Capivara
686,2023-05-11 13:01:48,135566660,57785056,NORMAL,7,Capivara
687,2023-05-11 13:02:55,81399512,33764838,NORMAL,7,Capivara
697,2023-05-11 16:15:04,130874520,55779218,NORMAL,7,Capivara
699,2023-05-11 13:02:55,121574783,40717628,NORMAL,7,Capivara
700,2023-05-11 13:02:55,121574783,40717628,NORMAL,7,Capivara
701,2023-05-11 13:02:55,135045687,41723064,NORMAL,7,Capivara
703,2023-05-11 13:02:55,121574783,40717628,NORMAL,7,Capivara
704,2023-05-11 13:02:55,121574783,40717628,NORMAL,7,Capivara
706,2023-05-11 13:02:55,130331334,34739303,NORMAL,7,Capivara
713,2023-05-11 13:01:47,103827660,46795536,NORMAL,7,Capivara
714,2023-05-11 13:02:55,135036063,39789654,NORMAL,7,Capivara
716,2023-05-11 13:02:55,135043968,40771968,NORMAL,7,Capivara
736,2023-05-11 13:01:47,103808198,46787726,NORMAL,7,Capivara
737,2023-05-11 13:01:32,135467761,4579017,NORMAL,7,Capivara
739,2023-05-11 13:02:55,135036177,43743450,NORMAL,7,Capivara
740,2023-05-11 13:01:34,125867084,56762253,NORMAL,7,Capivara
750,2023-05-11 13:01:47,103804456,46783799,NORMAL,7,Capivara
752,2023-05-11 13:01:35,125865636,56761883,NORMAL,7,Capivara
760,2023-05-11 16:15:02,128232099,54744301,NORMAL,7,Capivara
770,2023-05-11 13:01:47,103760428,46733317,NORMAL,7,Capivara
773,2023-05-11 13:01:34,125861606,56761258,NORMAL,7,Capivara
776,2023-05-11 13:01:33,109933310,45771446,NORMAL,7,Capivara
783,2023-05-11 13:01:47,103818584,43765016,NORMAL,7,Capivara
789,2023-05-11 13:02:55,81399087,38706798,NORMAL,7,Capivara
796,2023-05-11 13:01:47,135341484,43796755,NORMAL,7,Capivara
799,2023-05-11 13:01:46,70547412,597364,NORMAL,7,Capivara
811,2023-05-11 13:01:29,135343074,30719283,NORMAL,7,Capivara
812,2023-05-11 13:01:48,131197556,57706065,NORMAL,7,Capivara
818,2023-05-11 13:01:35,125866630,56762096,NORMAL,7,Capivara
825,2023-05-11 13:02:54,135042662,12740753,NORMAL,7,Capivara
836,2023-05-11 13:01:48,77611749,2679510,CRITICO,7,Capivara
839,2023-05-11 13:02:54,135042404,40787925,NORMAL,7,Capivara
846,2023-05-11 13:02:54,94701710,39737862,NORMAL,7,Capivara
848,2023-05-11 16:14:59,126234765,55775837,CRITICO,7,Capivara
865,2023-05-11 13:01:47,103760518,46733399,NORMAL,7,Capivara
868,2023-05-11 13:02:51,67284280,36702646,CRITICO,7,Capivara
874,2023-05-11 13:01:48,134992078,51777609,CRITICO,7,Capivara
883,2023-05-11 13:01:47,103817913,46799087,NORMAL,7,Capivara
887,2023-05-11 13:01:48,135340744,55729920,NORMAL,7,Capivara
897,2023-05-11 13:02:54,135034515,27797713,NORMAL,7,Capivara
904,2023-05-11 13:02:54,81399998,16731771,NORMAL,7,Capivara
905,2023-05-11 13:02:54,81399998,16731771,NORMAL,7,Capivara
908,2023-05-11 13:02:54,81399998,16731771,NORMAL,7,Capivara
909,2023-05-11 13:01:35,134501945,8677399,CRITICO,7,Capivara
944,2023-05-11 16:14:56,135501500,55710318,NORMAL,7,Capivara
953,2023-05-11 13:02:54,135034010,37720794,NORMAL,7,Capivara
964,2023-05-11 13:02:54,81397679,5074793,NORMAL,7,Capivara
971,2023-05-11 13:01:47,78762061,1873300,NORMAL,7,Capivara
984,2023-05-11 13:01:47,103815802,46796444,NORMAL,7,Capivara
1017,2023-05-11 13:02:53,135033245,43795191,NORMAL,7,Capivara
1025,2023-05-11 13:02:51,67283171,36701989,CRITICO,7,Capivara
1027,2023-05-11 16:14:53,94701710,39737862,NORMAL,7,Capivara
1030,2023-05-11 13:01:47,61906668,1679135,NORMAL,7,Capivara
1032,2023-05-11 13:01:32,122271674,45738125,CRITICO,7,Capivara
1035,2023-05-11 13:02:53,135031791,32786083,NORMAL,7,Capivara
1036,2023-05-11 13:01:46,125820175,44748980,NORMAL,7,Capivara
1040,2023-05-11 13:01:35,125861248,56761183,NORMAL,7,Capivara
1043,2023-05-11 13:02:53,135031359,46790780,NORMAL,7,Capivara
1047,2023-05-11 13:02:53,135031582,34783024,NORMAL,7,Capivara
1049,2023-05-11 13:01:35,125861913,56761305,NORMAL,7,Capivara
1053,2023-05-11 13:01:47,103796370,46773734,NORMAL,7,Capivara
1057,2023-05-11 13:01:47,94863158,1277484,NORMAL,7,Capivara
1061,2023-05-11 13:01:47,103799658,46777652,NORMAL,7,Capivara
1067,2023-05-11 13:01:47,103794162,46770943,NORMAL,7,Capivara
1074,2023-05-11 13:01:47,103808477,46788028,NORMAL,7,Capivara
1076,2023-05-11 13:01:47,78374943,3071308,NORMAL,7,Capivara
1094,2023-05-11 13:01:35,125863872,56761621,NORMAL,7,Capivara
1096,2023-05-11 13:02:53,81398411,18745998,NORMAL,7,Capivara
1102,2023-05-11 13:02:53,135030927,40766316,NORMAL,7,Capivara
1112,2023-05-11 13:01:47,103753881,46725231,NORMAL,7,Capivara
1124,2023-05-11 13:01:46,86055694,1879004,NORMAL,7,Capivara
1133,2023-05-11 13:01:47,103805721,46785142,NORMAL,7,Capivara
1138,2023-05-11 13:01:47,103789466,46764338,NORMAL,7,Capivara
1142,2023-05-11 13:01:47,103803911,46783015,NORMAL,7,Capivara
1143,2023-05-11 13:01:36,128181738,7372752,NORMAL,7,Capivara
1144,2023-05-11 16:14:51,134946528,55782379,CRITICO,7,Capivara
1149,2023-05-11 13:01:45,86022743,39735449,NORMAL,7,Capivara
1164,2023-05-11 16:14:50,128221776,55789871,NORMAL,7,Capivara
1166,2023-05-11 13:01:47,73546116,2472308,NORMAL,7,Capivara
1167,2023-05-11 13:01:35,125863681,56761595,NORMAL,7,Capivara
1168,2023-05-11 13:01:47,85328088,3274258,NORMAL,7,Capivara
1178,2023-05-11 13:01:47,103765327,46739018,NORMAL,7,Capivara
1192,2023-05-11 13:01:47,85452230,2077626,CRITICO,7,Capivara
1199,2023-05-11 13:01:47,78806950,3074321,NORMAL,7,Capivara
1219,2023-05-11 13:01:47,103830652,38747535,NORMAL,7,Capivara
1249,2023-05-11 13:02:52,135029400,43709199,NORMAL,7,Capivara
1250,2023-05-11 13:01:47,70497897,2478797,CRITICO,7,Capivara
1259,2023-05-11 13:01:46,87355467,987279,NORMAL,7,Capivara
1269,2023-05-11 13:01:46,67363858,27705215,NORMAL,7,Capivara
1306,2023-05-11 13:01:47,135341246,28716142,NORMAL,7,Capivara
1307,2023-05-11 13:01:31,125863895,41717507,NORMAL,7,Capivara
1308,2023-05-11 13:01:34,125867411,56762358,NORMAL,7,Capivara
1315,2023-05-11 13:01:33,135360041,45770564,NORMAL,7,Capivara
1325,2023-05-11 13:01:34,125867570,56762418,NORMAL,7,Capivara
1330,2023-05-11 13:01:34,125864273,56761675,NORMAL,7,Capivara
1338,2023-05-11 13:02:52,61051627,33715166,NORMAL,7,Capivara
1361,2023-05-11 16:14:45,135496922,55724444,NORMAL,7,Capivara
1364,2023-05-11 13:01:47,135200633,37765363,NORMAL,7,Capivara
1380,2023-05-11 13:01:31,122285101,41776887,CRITICO,7,Capivara
1381,2023-05-11 16:14:44,121347149,55783811,NORMAL,7,Capivara
1382,2023-05-11 13:01:46,60486231,1270689,CRITICO,7,Capivara
1394,2023-05-11 13:01:47,87808260,1675763,NORMAL,7,Capivara
1395,2023-05-11 16:14:44,135573804,57795941,NORMAL,7,Capivara
1398,2023-05-11 13:01:46,97555625,227317,NORMAL,7,Capivara
1420,2023-05-11 13:01:47,135566591,14776440,NORMAL,7,Capivara
1422,2023-05-11 13:02:51,135025112,10786882,NORMAL,7,Capivara
1434,2023-05-11 13:01:33,109935687,45733671,NORMAL,7,Capivara
1439,2023-05-11 13:01:47,88906562,1174316,NORMAL,7,Capivara
1460,2023-05-11 13:02:51,67284280,36702646,CRITICO,7,Capivara
1463,2023-05-11 13:01:47,82167860,957406,NORMAL,7,Capivara
1512,2023-05-11 13:01:31,104464260,40718019,CRITICO,7,Capivara
1515,2023-05-11 13:01:33,121568070,45759553,NORMAL,7,Capivara
1521,2023-05-11 13:01:34,125867123,56762267,NORMAL,7,Capivara
1535,2023-05-11 13:01:31,123868100,41769833,NORMAL,7,Capivara
1548,2023-05-11 13:02:51,135023959,44723195,NORMAL,7,Capivara
1553,2023-05-11 13:02:51,67283171,36701989,CRITICO,7,Capivara
1569,2023-05-11 13:01:34,125861380,56761212,NORMAL,7,Capivara
1573,2023-05-11 13:01:47,74635539,2072993,CRITICO,7,Capivara
1576,2023-05-11 13:01:46,82179708,467936,NORMAL,7,Capivara
1587,2023-05-11 13:02:51,81378216,11748656,NORMAL,7,Capivara
1594,2023-05-11 13:02:51,135022553,55794283,NORMAL,7,Capivara
1598,2023-05-11 13:02:51,135022033,8772731,NORMAL,7,Capivara
1610,2023-05-11 13:01:47,69200240,1670705,CRITICO,7,Capivara
1615,2023-05-11 13:02:51,135022434,33758877,NORMAL,7,Capivara
1648,2023-05-11 13:01:46,85774526,1474881,NORMAL,7,Capivara
1654,2023-05-11 13:01:47,89166138,2078777,NORMAL,7,Capivara
1670,2023-05-11 13:01:32,123867424,45733578,NORMAL,7,Capivara
1671,2023-05-11 13:01:31,123859362,42792018,NORMAL,7,Capivara
1706,2023-05-11 13:01:47,67166046,977140,NORMAL,7,Capivara
1710,2023-05-11 13:01:46,100430351,527920,NORMAL,7,Capivara
1712,2023-05-11 13:01:45,85534902,43770,NORMAL,7,Capivara
1727,2023-05-11 13:01:30,125864322,36779672,NORMAL,7,Capivara
1742,2023-05-11 13:01:33,126507665,41757806,CRITICO,7,Capivara
1752,2023-05-11 13:01:45,123031208,24737340,NORMAL,7,Capivara
1786,2023-05-11 13:01:46,86108925,227124,NORMAL,7,Capivara
1794,2023-05-11 13:01:46,57547759,507482,NORMAL,7,Capivara
1806,2023-05-11 13:01:45,71197465,20712577,NORMAL,7,Capivara
1820,2023-05-11 13:01:32,134934425,24794606,CRITICO,7,Capivara
1828,2023-05-11 13:02:49,135017421,19793305,NORMAL,7,Capivara
1836,2023-05-11 13:01:32,108024137,46799651,NORMAL,7,Capivara
1847,2023-05-11 13:01:46,88912026,1074984,NORMAL,7,Capivara
1864,2023-05-11 13:01:45,67501923,27781758,NORMAL,7,Capivara
1885,2023-05-11 13:01:32,134641859,6770561,CRITICO,7,Capivara
1894,2023-05-11 13:01:46,61322973,1170574,NORMAL,7,Capivara
1899,2023-05-11 13:01:38,126410249,14772105,CRITICO,7,Capivara
1918,2023-05-11 13:01:45,66737668,20797373,NORMAL,7,Capivara
1945,2023-05-11 13:02:49,135016389,36777357,NORMAL,7,Capivara
1953,2023-05-11 13:02:49,135014312,48716209,NORMAL,7,Capivara
1961,2023-05-11 13:01:32,108610177,41716212,NORMAL,7,Capivara
1965,2023-05-11 13:02:49,135015995,24741241,NORMAL,7,Capivara
1976,2023-05-11 13:01:45,53511400,297046,NORMAL,7,Capivara
1982,2023-05-11 13:01:37,80629844,40761371,CRITICO,7,Capivara
1990,2023-05-11 13:01:46,74159091,347327,NORMAL,7,Capivara
2064,2023-05-11 13:01:45,76761109,1778016,NORMAL,7,Capivara
2065,2023-05-11 13:01:45,55754797,12798975,NORMAL,7,Capivara
2080,2023-05-11 13:01:45,67623559,31753104,CRITICO,7,Capivara
2085,2023-05-11 13:02:48,135014773,37790678,NORMAL,7,Capivara
2098,2023-05-11 13:02:48,135014900,57709354,NORMAL,7,Capivara
2125,2023-05-11 13:01:45,67810854,27717348,NORMAL,7,Capivara
2159,2023-05-11 13:01:45,135150768,20771640,NORMAL,7,Capivara
2172,2023-05-11 13:01:35,134501414,5570413,CRITICO,7,Capivara
2245,2023-05-11 13:01:44,135457963,46782226,NORMAL,7,Capivara
2258,2023-05-11 13:01:44,130550190,57728004,NORMAL,7,Capivara
2266,2023-05-11 13:01:34,125863450,56761559,NORMAL,7,Capivara
2267,2023-05-11 13:01:44,135302969,46735112,NORMAL,7,Capivara
2296,2023-05-11 13:01:45,122369823,20711861,CRITICO,7,Capivara
2356,2023-05-11 13:01:30,124451647,40714708,CRITICO,7,Capivara
2358,2023-05-11 16:14:15,135492298,55799166,NORMAL,7,Capivara
2370,2023-05-11 13:01:32,109944142,46719138,NORMAL,7,Capivara
2374,2023-05-11 13:01:30,121571310,45770365,NORMAL,7,Capivara
2394,2023-05-11 13:01:38,135066505,40793265,NORMAL,7,Capivara
2417,2023-05-11 13:01:32,108020689,33770366,NORMAL,7,Capivara
2450,2023-05-11 16:14:12,135500927,55789684,NORMAL,7,Capivara
2475,2023-05-11 13:02:46,135003561,39791967,NORMAL,7,Capivara
2482,2023-05-11 13:01:37,126405022,9572021,CRITICO,7,Capivara
2502,2023-05-11 13:01:37,130385963,11718590,NORMAL,7,Capivara
2532,2023-05-11 13:02:44,54081836,14788645,NORMAL,7,Capivara
2575,2023-05-11 16:14:08,123047578,55788980,NORMAL,7,Capivara
2585,2023-05-11 13:02:44,81350862,3875696,NORMAL,7,Capivara
2591,2023-05-11 13:01:30,122557324,28727752,CRITICO,7,Capivara
2598,2023-05-11 13:02:45,81353265,40795832,NORMAL,7,Capivara
2681,2023-05-11 13:01:30,108019280,46776617,NORMAL,7,Capivara
2692,2023-05-11 13:01:37,135072319,37755677,NORMAL,7,Capivara
2702,2023-05-11 13:02:44,72624896,24727679,CRITICO,7,Capivara
2734,2023-05-11 13:02:44,94701710,39737862,NORMAL,7,Capivara
2750,2023-05-11 13:02:44,126715096,33748128,CRITICO,7,Capivara
2752,2023-05-11 13:02:44,126715096,33748128,CRITICO,7,Capivara
2754,2023-05-11 13:02:44,126715096,33748128,CRITICO,7,Capivara
2757,2023-05-11 13:02:44,126715096,33748128,CRITICO,7,Capivara
2759,2023-05-11 16:14:03,135573802,6073084,NORMAL,7,Capivara
2792,2023-05-11 13:02:42,109916876,41772371,NORMAL,7,Capivara
2796,2023-05-11 13:02:44,81350862,3875696,NORMAL,7,Capivara
2819,2023-05-11 13:02:43,134940484,36769622,CRITICO,7,Capivara
2835,2023-05-11 13:01:30,109941969,45707128,NORMAL,7,Capivara
2844,2023-05-11 13:01:30,123865186,40762084,NORMAL,7,Capivara
2894,2023-05-11 13:01:31,125862431,40783824,NORMAL,7,Capivara
2900,2023-05-11 13:02:43,134938524,13753819,CRITICO,7,Capivara
2902,2023-05-11 13:02:43,134938480,30734519,CRITICO,7,Capivara
2907,2023-05-11 13:02:43,134941065,2678638,CRITICO,7,Capivara
2941,2023-05-11 13:01:31,123867682,43723312,NORMAL,7,Capivara
2942,2023-05-11 13:02:43,134938434,31773751,CRITICO,7,Capivara
2948,2023-05-11 13:02:41,82789276,39741860,NORMAL,7,Capivara
2965,2023-05-11 13:02:43,134938158,34744977,CRITICO,7,Capivara
2985,2023-05-11 13:01:37,128184802,22779180,NORMAL,7,Capivara
2987,2023-05-11 13:01:31,121585129,43708458,NORMAL,7,Capivara
3041,2023-05-11 13:02:42,109916876,41772371,NORMAL,7,Capivara
3044,2023-05-11 13:01:37,130386880,36773568,NORMAL,7,Capivara
3046,2023-05-11 13:02:42,134938609,41773787,CRITICO,7,Capivara
3049,2023-05-11 13:01:31,122284519,45746602,CRITICO,7,Capivara
3058,2023-05-11 13:01:40,100063310,45711591,NORMAL,7,Capivara
3082,2023-05-11 13:01:40,103706744,46706921,NORMAL,7,Capivara
3088,2023-05-11 13:01:40,100058872,45709684,NORMAL,7,Capivara
3092,2023-05-11 13:02:42,134937552,39717054,CRITICO,7,Capivara
3094,2023-05-11 13:01:28,121569168,40717654,NORMAL,7,Capivara
3106,2023-05-11 13:02:42,134937554,39720843,CRITICO,7,Capivara
3112,2023-05-11 13:01:30,111198778,45756479,NORMAL,7,Capivara
3125,2023-05-11 13:02:41,134938055,41756549,CRITICO,7,Capivara
3133,2023-05-11 13:01:40,100063235,45711559,NORMAL,7,Capivara
3147,2023-05-11 13:02:41,134936961,36704352,CRITICO,7,Capivara
3159,2023-05-11 13:01:40,61183727,33763967,NORMAL,7,Capivara
3167,2023-05-11 13:02:41,134937129,37784611,CRITICO,7,Capivara
3174,2023-05-11 13:02:41,134937849,40787885,CRITICO,7,Capivara
3175,2023-05-11 13:01:29,109938884,41739528,NORMAL,7,Capivara
3176,2023-05-11 13:02:41,134937043,3079694,CRITICO,7,Capivara
3188,2023-05-11 13:01:37,81518075,40761014,NORMAL,7,Capivara
3203,2023-05-11 13:02:41,134937560,39721303,CRITICO,7,Capivara
3222,2023-05-11 13:01:30,108023744,44769205,NORMAL,7,Capivara
3234,2023-05-11 16:13:50,128240740,56721373,NORMAL,7,Capivara
3249,2023-05-11 13:02:41,134936598,10792241,CRITICO,7,Capivara
3251,2023-05-11 13:01:30,133968979,46721762,NORMAL,7,Capivara
3265,2023-05-11 13:01:27,125866479,4871125,NORMAL,7,Capivara
3266,2023-05-11 13:01:40,135502373,4776138,NORMAL,7,Capivara
3277,2023-05-11 13:01:30,108620472,45771962,NORMAL,7,Capivara
3279,2023-05-11 16:13:48,121472625,55793511,NORMAL,7,Capivara
3295,2023-05-11 13:01:30,108019827,45767744,NORMAL,7,Capivara
3296,2023-05-11 13:01:27,132677325,7670698,CRITICO,7,Capivara
3298,2023-05-11 13:01:30,108025692,21740155,NORMAL,7,Capivara
3312,2023-05-11 13:01:40,135498250,6676414,NORMAL,7,Capivara
3313,2023-05-11 13:01:27,121585201,20725999,NORMAL,7,Capivara
3320,2023-05-11 13:02:40,116822577,8476611,CRITICO,7,Capivara
3326,2023-05-11 13:02:38,81310114,27742889,NORMAL,7,Capivara
3332,2023-05-11 13:01:40,8527771,4779091,CRITICO,7,Capivara
3333,2023-05-11 13:01:28,121573357,37773168,NORMAL,7,Capivara
3356,2023-05-11 13:01:35,125863547,56761574,NORMAL,7,Capivara
3359,2023-05-11 13:01:29,124449767,9679004,CRITICO,7,Capivara
3360,2023-05-11 13:01:38,133964996,45757910,NORMAL,7,Capivara
3382,2023-05-11 13:01:30,125864186,31719068,NORMAL,7,Capivara
3385,2023-05-11 13:02:40,134936797,33780798,CRITICO,7,Capivara
3391,2023-05-11 13:02:40,134936775,33757171,CRITICO,7,Capivara
3408,2023-05-11 13:01:35,125867266,56762306,NORMAL,7,Capivara
3411,2023-05-11 13:01:38,130387511,42717321,NORMAL,7,Capivara
3422,2023-05-11 13:01:35,125866523,56762064,NORMAL,7,Capivara
3426,2023-05-11 13:01:35,125863362,56761545,NORMAL,7,Capivara
3434,2023-05-11 13:01:30,121585728,34776946,NORMAL,7,Capivara
3437,2023-05-11 13:02:39,134936588,27758113,CRITICO,7,Capivara
3444,2023-05-11 13:02:39,81283872,19768393,CRITICO,7,Capivara
3457,2023-05-11 13:01:37,135376252,43753932,NORMAL,7,Capivara
3458,2023-05-11 13:01:27,103750754,46721976,NORMAL,7,Capivara
3460,2023-05-11 13:01:35,125866288,56761988,NORMAL,7,Capivara
3461,2023-05-11 13:01:30,121575358,45730795,NORMAL,7,Capivara
3464,2023-05-11 13:02:39,134936473,7179787,CRITICO,7,Capivara
3470,2023-05-11 13:01:37,134502178,44756851,CRITICO,7,Capivara
3484,2023-05-11 13:01:30,121585336,37743620,NORMAL,7,Capivara
3485,2023-05-11 13:01:35,125865174,56761804,NORMAL,7,Capivara
3487,2023-05-11 13:01:36,134499165,37745688,CRITICO,7,Capivara
3490,2023-05-11 13:01:37,126403641,12709578,CRITICO,7,Capivara
3501,2023-05-11 13:01:34,125864909,56761763,NORMAL,7,Capivara
3505,2023-05-11 13:01:35,125862780,957874,NORMAL,7,Capivara
3533,2023-05-11 13:01:30,124452084,36704984,CRITICO,7,Capivara
3538,2023-05-11 13:00:37,99389488,33747070,NORMAL,7,Capivara
3541,2023-05-11 13:01:34,125864709,56761739,NORMAL,7,Capivara
3548,2023-05-11 13:01:37,135378717,40787208,NORMAL,7,Capivara
3549,2023-05-11 13:01:37,126408302,3076494,CRITICO,7,Capivara
3564,2023-05-11 13:01:29,122285159,6779955,CRITICO,7,Capivara
3573,2023-05-11 13:01:37,133965684,607119,NORMAL,7,Capivara
3585,2023-05-11 13:01:29,122284378,22753939,CRITICO,7,Capivara
3607,2023-05-11 13:01:36,130387999,2373790,NORMAL,7,Capivara
3622,2023-05-11 13:01:35,125863494,1875507,NORMAL,7,Capivara
3660,2023-05-11 13:01:35,126410486,12706264,CRITICO,7,Capivara
3666,2023-05-11 13:01:34,125866483,56762047,NORMAL,7,Capivara
3674,2023-05-11 13:01:28,123864239,5075056,NORMAL,7,Capivara
3679,2023-05-11 13:01:34,125866345,56762004,NORMAL,7,Capivara
3691,2023-05-11 13:01:29,109934345,44744053,NORMAL,7,Capivara
3692,2023-05-11 13:01:36,126406894,7273716,CRITICO,7,Capivara
3707,2023-05-11 13:01:29,123868010,14784944,NORMAL,7,Capivara
3717,2023-05-11 13:01:34,122284506,52760129,CRITICO,7,Capivara
